uuid,source,orig_id,snap_dist,u,v,key,osmid,oneway,lanes,name,highway,type_highway,maxspeed,junction,length,from,to,ref,tunnel,bridge,service,access,road_width,est_width
06cb6df7-172e-4d9c-98a5-93d4d5e0d989,Mapillary,1187051905759241,,,,,,,,,,,,,,,,,,,,,,
4162d753-2302-42a8-9560-c30667e06f2e,Mapillary,3902997809930679,6.402436673733069,12620698.0,1746675044.0,0.0,"[343956217, 343956218, 574480445, 120582823]",False,"['2', '3']",Silberburgstraße,tertiary,drive,40,,73.86900000000001,1746675044.0,12620698.0,,,,,,,
7d3015e0-cd9d-4e1d-af0f-fa632cdc0b71,Mapillary,259511710574149,0.0004724572981931,12620701.0,4378833272.0,0.0,122461806,False,2,Silberburgstraße,tertiary,drive,40,,21.226,4378833272.0,12620701.0,,,,,,9.2,
57844a9e-1bc4-4388-ab21-3037cb6b0c64,Mapillary,1923085248115251,9.466015051433256,12620698.0,1746675044.0,0.0,"[343956217, 343956218, 574480445, 120582823]",False,"['2', '3']",Silberburgstraße,tertiary,drive,40,,73.86900000000001,1746675044.0,12620698.0,,,,,,,
13b7ab1e-9705-4bb2-94ef-65e76b4c04bd,Mapillary,1212975172974622,0.2075812756159088,4315787106.0,8704981821.0,0.0,432575530,False,1,Tübinger Straße,residential,drive,30,,10.591,8704981821.0,4315787106.0,,,,,,11,
955a1146-e8e6-48fd-b9e2-e861f3acf16d,Mapillary,987925866203140,4.885146963350921,322860302.0,2292914529.0,0.0,9719608,False,,Silberburgstraße,residential,drive,30,,44.248,2292914529.0,322860302.0,,,,,,11,
0ebb5a53-870f-4b08-8717-78d0d976d6bf,Mapillary,1526396797957519,3.295876989166971,78617380.0,3658248709.0,0.0,404588917,False,,Tübinger Straße,residential,drive,20,,22.506,3658248709.0,78617380.0,,,,,,5.5,
ec7ec9ac-9137-45a3-bec5-38fe094242f9,Mapillary,857702136237314,2.732319813083584,18240911.0,3223296566.0,0.0,"[3990004, 368981885]",False,4,Calwer Straße,"['path', 'pedestrian']",walk/cycle,40,,27.581,3223296566.0,18240911.0,,,,,,,
c658a9ab-5978-4a39-bc19-3bb0a6afcd88,Mapillary,3753908944877803,3.5166561454112104,31125032.0,277469870.0,0.0,614742734,False,,Weimarstraße,residential,drive,30,,62.5,277469870.0,31125032.0,,,,,,8.5,
c7b9cb7f-9fbc-4ca1-80c2-a25d3dce3d2c,Mapillary,1277144380392888,4.122929085712641,12722802.0,253227967.0,0.0,23387470,False,,Möhringer Straße,living_street,walk/cycle,,,81.713,253227967.0,12722802.0,,,,,,,
e9cd6ee5-a1e6-4cd1-9e61-b74eb32aff0e,Mapillary,790101906662568,5.621783327549507,20850513.0,3728206896.0,0.0,"[361333290, 673799125, 368981887]",False,4,Rotebühlplatz,residential,drive,40,,68.59100000000001,3728206896.0,20850513.0,,,,,,,
08926c3e-d985-48b3-8d8b-6c0fde75dbe6,Mapillary,794406562787558,3.9517067897378175,12620706.0,288868464.0,0.0,990446427,True,"['2', '3']",Augustenstraße,residential,drive,30,,113.0,288868464.0,12620706.0,,,,,,9.5,
79b0be25-d0d8-4727-8446-198930db4362,Mapillary,363296033446103,2.215806073403643,2612510703.0,11949582231.0,0.0,30264857,False,2,Silberburgstraße,tertiary,drive,40,,105.497,11949582231.0,2612510703.0,,,,,,11.8,
d3405dd6-b377-490b-a184-3819c79a1b4f,Mapillary,471433468841007,2.372986292608382,3213216.0,1557557230.0,0.0,432575532,False,1,Tübinger Straße,residential,drive,30,,109.998,1557557230.0,3213216.0,,,,,,11,
553b97ee-a4ce-4ce5-a3d7-1a2df5162296,Mapillary,981202880208429,2.250453604538375,2959800595.0,11998825526.0,0.0,1278163209,True,,Augustenstraße,residential,drive,30,,74.581,11998825526.0,2959800595.0,,,,driveway,,9.5,
33b4d28c-49fd-444d-9edf-5a89105c25e9,Mapillary,1259156565053876,0.7289994147852441,4141747341.0,4362198429.0,0.0,"[432575528, 432575531]",False,,Tübinger Straße,residential,drive,30,,79.89,4362198429.0,4141747341.0,,,,,,11,
1c247f50-8280-40ff-88ec-53122697d624,Mapillary,1643582173128353,0.630947547736908,3771682697.0,3771682702.0,0.0,406338339,False,2,Theodor-Heuss-Straße,footway,walk,40,,18.231,3771682702.0,3771682697.0,B 27a,yes,,,,3,
02130e88-bdb9-4013-97bf-e14f1bc41859,Mapillary,1492030421702171,0.4518072615774808,4141747341.0,4362198429.0,0.0,"[432575528, 432575531]",False,,Tübinger Straße,residential,drive,30,,79.89,4362198429.0,4141747341.0,,,,,,11,
93744e5d-3545-4f9c-a5e6-eb1b07843761,Mapillary,1540500013201891,0.3423094359917645,3213211.0,1557557230.0,0.0,432575532,False,1,Tübinger Straße,residential,drive,30,,9.964,1557557230.0,3213211.0,,,,,,11,
1feb1de0-4aab-436d-a633-ea133022c757,Mapillary,2228294644170076,0.7618734294863185,253227965.0,264893663.0,0.0,"[23403938, 360776363, 632413196]",False,,Möhringer Straße,"['footway', 'pedestrian', 'living_street']",walk,,,46.657,264893663.0,253227965.0,,,,,,,
feb31f70-8974-455d-91a9-467239747081,Mapillary,408618358879565,1.9697417999504556,3212329.0,20849971.0,0.0,150035026,False,,Tübinger Straße,residential,drive,20,,88.302,20849971.0,3212329.0,,,,,,5.5,
5d2a7066-7604-408c-af80-51464627b70d,Mapillary,479736567991312,1.5381810917863972,20850510.0,3771682702.0,0.0,417405881,True,2,Theodor-Heuss-Straße,primary,drive,40,,23.767,20850510.0,3771682702.0,B 27a,,,,,6.5,
f6fe85e5-6778-4126-950b-1d310cf12912,Mapillary,974422047715849,3.2473363469228715,803772328.0,1343655776.0,0.0,"[779141058, 122461805]",False,3,Silberburgstraße,tertiary,drive,40,,120.11,1343655776.0,803772328.0,,,,,,,
370b0c7b-d991-4d38-b64b-7bf6ca4cefa0,Mapillary,1007047851008435,4.088633488827509,1343655774.0,7274747046.0,0.0,779141055,False,"['2', '3']",Silberburgstraße,footway,walk,40,,25.338,7274747046.0,1343655774.0,,,,,,3,
29109c20-ff63-46c5-af98-252d2e1969d2,Mapillary,500681689284087,1.517612084358012,3213211.0,4315787106.0,0.0,"[432575529, 432379967]",True,1,Tübinger Straße,residential,drive,30,,136.136,3213211.0,4315787106.0,,,,,,"['9.5', '4']",
d863bde3-5c86-4f14-a4e1-0112ef9088d8,Mapillary,1001336094794427,3.5672188792815893,657824.0,183633619.0,0.0,816311739,True,2,Theodor-Heuss-Straße,primary,drive,40,,39.934,183633619.0,657824.0,B 27a,,,,,,
2d88b192-9494-4d99-b4a2-1c896a9a159c,Mapillary,1920509838393100,5.307972948602986,20850513.0,3728206896.0,0.0,"[361333290, 673799125, 368981887]",False,4,Rotebühlplatz,residential,drive,40,,68.59100000000001,3728206896.0,20850513.0,,,,,,,
fbeb23af-d68b-426d-b2fc-f6899f4d3354,Mapillary,985829826884172,8.882675381579194,12620698.0,1746675044.0,0.0,"[343956217, 343956218, 574480445, 120582823]",False,"['2', '3']",Silberburgstraße,tertiary,drive,40,,73.86900000000001,1746675044.0,12620698.0,,,,,,,
49cbeb49-efe7-405e-8018-d997c2292e6a,Mapillary,1012829660488759,1.315302229102027,12620698.0,1746675044.0,0.0,"[343956217, 343956218, 574480445, 120582823]",False,"['2', '3']",Silberburgstraße,tertiary,drive,40,,73.86900000000001,1746675044.0,12620698.0,,,,,,9,
73aadf4c-3f6c-48fc-b915-1f181c10c536,Mapillary,1186219962642842,0.2231240627428773,3213216.0,3653281878.0,0.0,32812908,False,2,Tübinger Straße,residential,drive,30,,75.745,3653281878.0,3213216.0,,,,,,11,
c791ae7c-cf65-4dd7-a4b7-c0d188890f05,Mapillary,993355732487003,3.373017500719407,444569581.0,4378853609.0,0.0,697633614,False,,Königstraße,footway,walk,20,,23.089,4378853609.0,444569581.0,,yes,,,,6.5,
bde6a42f-873f-48e5-8685-a62a1509b11d,Mapillary,488885293819216,2.523240814069998,803772312.0,2921078578.0,0.0,"[343956216, 779141057, 23279099]",True,1,Herzogstraße,residential,drive,30,,102.07,803772312.0,2921078578.0,,,,,,9.5,
98a7e991-4e83-4d86-834b-7bda668fd647,Mapillary,381401104922703,2.0440836412953027,288868464.0,12010077070.0,0.0,1278163206,True,,Augustenstraße,residential,drive,30,,51.934,12010077070.0,288868464.0,,,,,,9.5,
9c7b2c2b-9461-4135-af9b-36341f5412db,Mapillary,1576809512901368,4.240025249914245,277469870.0,277469881.0,0.0,614742734,False,,Weimarstraße,residential,drive,30,,43.962,277469881.0,277469870.0,,,,,,,
a3717537-6ffa-4471-b5f3-88a20d371baa,Mapillary,3721325121441326,5.522562200153086,12620698.0,1746675044.0,0.0,"[343956217, 343956218, 574480445, 120582823]",False,"['2', '3']",Silberburgstraße,tertiary,drive,40,,73.86900000000001,1746675044.0,12620698.0,,,,,,,
41c884f8-4c68-4a6c-acae-bfa508442aef,Mapillary,1224366008668323,0.3012986156357936,3213181.0,4362196978.0,0.0,24855092,True,,Fangelsbachstraße,residential,drive,30,,48.987,4362196978.0,3213181.0,,,,,,8,
52db7cef-bead-4bc9-8f97-0ebf20f87d29,Mapillary,1199991311183935,4.357257130661534,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
d2e2cf22-d785-44c6-84d4-d9a8226e1d9b,Mapillary,437530002378786,0.701970750320338,1110031600.0,5138702697.0,0.0,528905423,False,,,footway,walk,,,39.253,5138702697.0,1110031600.0,,,,,,2.0,
4bf96045-ed53-44d5-a4e8-7346148cb660,Mapillary,489920900360669,0.234418939950497,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
e480ce03-02db-4912-be6c-6370f531998a,Mapillary,1951970291929550,0.7863745680381138,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
536778bc-ffba-4ef6-b495-4a7c659774b6,Mapillary,1002099964963521,2.107179920060964,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
b982edb5-dd45-4e15-9383-ef78c8e39c0b,Mapillary,3814759118811073,1.7956867889465398,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
bacde357-aff3-4716-8f0b-24e0318762d3,Mapillary,1468921293988195,1.2077311698559468,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
6dafbbff-2e42-43d4-9189-24b0da07f781,Mapillary,955886666220388,2.2208256339670567,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
5d7087fd-cdbd-4143-98f4-90eb3cb8a853,Mapillary,3527314194248572,1.0203048017014529,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,building_passage,,,,,
02c10631-2e86-4ca5-8009-4fece4b7ad49,Mapillary,1413767800024196,2.653369669562111,243414300.0,243415110.0,0.0,"[152301691, 481653398, 771534654, 771534655]",True,"['2', '1', '3']",Farrer Road,trunk,drive,70.0,,211.027,243414300.0,243415110.0,,yes,,,yes,,
d4dd01b6-d9d9-44ba-bf13-cbb673ed67e9,Mapillary,1150438086228207,1.1725790960163067,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
681e50f0-a583-4334-b5c1-e13b85541762,Mapillary,2719673378215208,2.856569337258039,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
178cf2fa-e552-4c8a-badc-cbf84ec64df9,Mapillary,1500752704202206,7.405785647215974,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
6bfbfd41-a4cf-40fc-9857-859a3b421fda,Mapillary,1875896832892390,1.993853386360685,1110034485.0,5138702697.0,0.0,"[1120923693, 528905423]",False,,,footway,walk,,,39.714000000000006,5138702697.0,1110034485.0,,,,,,2.0,
77e51e63-2787-4dc3-9c4b-a079b7c44998,Mapillary,893655559159027,1.950351734208351,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
cc1ed994-1360-49d0-ab8b-5768f2a2d7c5,Mapillary,815816373814219,0.1983891345625588,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
08b4951f-561b-449a-b5cf-a1dfdb731828,Mapillary,1195620884947386,2.367691067216763,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
8d8f869a-33cc-4f1e-be4f-ec935dd13e0c,Mapillary,833645944899611,3.5184070805912757,1110030610.0,1110030937.0,0.0,1120726106,False,,,footway,walk,,,47.152,1110030937.0,1110030610.0,,,,,,2.0,
288517f4-8c2b-47c1-b035-fea271c79aea,Mapillary,964606362106592,2.1599646367336383,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
93af3fad-ed09-4272-af2d-982697a29df3,Mapillary,1645653532878544,3.473230257753632,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
775d6b4e-cc30-4e8c-885d-2fcbd1fc8e6d,Mapillary,3752003515127738,0.7824047502728799,1625964712.0,4816030296.0,0.0,"[152773936, 47257453]",False,,Red Brick Path,footway,walk,,,73.59899999999999,4816030296.0,1625964712.0,,,,,,,
21a94199-4269-4307-b551-8ba22bfe7659,Mapillary,496610362702592,1.8890394058692497,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
f22e1baf-2713-4c1a-b6da-8ac8efe965ee,Mapillary,775404241420829,4.766905906080938,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
b531fea3-c7ba-4538-9638-f52cce24a7db,Mapillary,475269161686118,2.5520880070133733,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
a04d052b-6cd2-4505-b635-212c76606072,Mapillary,1201093591326068,4.400408501486644,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
f26c8255-5700-40a9-a928-6d6eaa72280c,Mapillary,1159809525330692,1.851110375036576,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
7ee3e522-9766-4e35-ac54-e92a2490bd91,Mapillary,340831802444293,0.0960618675714305,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
3c79aeaf-a7ef-4317-88f4-839f40fd7199,Mapillary,856901842949973,0.989449011933668,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
9460f30f-9d46-402e-889a-1890e915584f,Mapillary,492904009851462,4.050278904625102,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
ae47a9d2-e489-4209-96f5-025a7bf2ecc8,Mapillary,427436836804462,1.7945651237758868,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,building_passage,,,,,
ca266d9b-e1ab-4ec9-b86e-d472eb98ecc0,Mapillary,1741117416693014,3.169367524161543,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
33383d3d-291d-407d-aa25-e692fad3dc77,Mapillary,8032693816749279,1.2083662180554395,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
83532e09-e1b1-4936-90e5-29a71b85612f,Mapillary,1422774792454057,2.973359660979123,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
c460561d-90f5-48a6-8408-f86217fe3f04,Mapillary,422255140796764,0.4332830803735147,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
3f3141f8-3c24-41ad-b7ae-d2d665904f85,Mapillary,1840869163052230,2.378488644320591,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
0150fed9-60c4-467f-8d3d-4159d45ef203,Mapillary,422169960801640,0.8411627135058388,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
b9ebb5dc-249e-4a42-b60f-e4f0e3d131e5,Mapillary,1639984920125941,2.0995763903096525,1625964814.0,1625964823.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,17.194,1625964823.0,1625964814.0,,,,,,,
8759d539-cb3d-43c0-996b-406dc794cac0,Mapillary,1151976856074020,1.2077311698559468,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
55ba463a-c5f8-43e7-a6b9-04108871e361,Mapillary,480010047810399,4.557994199861808,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
af02331d-f671-438a-a872-a6b12dcce99f,Mapillary,317026194696706,3.630791752179878,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
1f9d2b20-8ee4-4f19-bf22-1d44b83637a0,Mapillary,773911504859046,4.353309015929489,4715285280.0,5215244306.0,0.0,"[478122500, 478294259, 478294260, 481653402, 652399772]",True,"['4', '5']",Farrer Road,trunk,drive,70.0,,206.504,5215244306.0,4715285280.0,,,,,,,
246a7fb7-4ec7-4634-95a9-cee2d4b83f08,Mapillary,1003736771369588,1.8994857981251136,6985965255.0,7950290077.0,0.0,746516608,False,4,Farrer Road,footway,walk,70.0,,183.135,7950290077.0,6985965255.0,,,,,,,
c85685cc-1a3c-47f8-9b5e-9609e406006e,Mapillary,1620853455369698,4.310507517002053,4816030294.0,4816030296.0,0.0,152773938,False,,,footway,walk,,,15.906,4816030296.0,4816030294.0,,,,,,,
15f6c4f5-4a0e-48a2-94f8-a18b2d9941ad,Mapillary,972067538039160,2.367691067216763,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
54465476-1338-4a25-b98e-0cbcdb67654d,Mapillary,2791870034305154,0.498355810691967,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
9c390ed2-8301-4594-978a-16cf2e9e9f2f,Mapillary,1191738722177385,3.3408141644374547,1625964696.0,4816030294.0,0.0,149654701,False,,,footway,walk,,,40.738,4816030294.0,1625964696.0,,,yes,,,,
fda8c7b2-9a80-4e0e-8883-5d1bea1d1fb5,Mapillary,985883139398399,1.846522368333176,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,building_passage,,,,,
2faeb5ff-2382-48b9-b9c2-0e75426bf03b,Mapillary,466893949281331,0.4331548250012525,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,yes,,,,
8bfeed05-6722-4ddd-99fc-bc84b209da28,Mapillary,944013167477680,4.527108887079198,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
e1130bdd-c0ae-40ba-b85e-ab504f7654fb,Mapillary,464942469735530,0.6020824511336544,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
c6e3643e-e6c7-4ef3-826f-b2d799dcb5b7,Mapillary,913586367236180,3.894219156906337,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,,,,,
303e5305-d53c-42e8-a21e-7dc89e3a1d66,Mapillary,998671771643114,0.762059723163327,5040175148.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,26.742,5040175163.0,5040175148.0,,,,,,,
7d20426d-6dbf-45c5-b79d-c4208a701737,Mapillary,3276605829301416,2.376484987522161,5138687764.0,5253870109.0,0.0,528903517,False,,,footway,walk,,,16.116,5253870109.0,5138687764.0,,,yes,,,,
be28708a-cfcb-4940-9c94-b15d2ffc60d8,Mapillary,1001433364839477,2.4825969846786085,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
383e43de-ad2e-42fd-acc3-110a45884b4b,Mapillary,818127203716579,3.4580367705863444,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
d4cd9250-ca46-4e1a-a7d6-b8c83c4283ef,Mapillary,1538000426784118,0.1035017767076272,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
ef773b67-a87e-440b-a1db-7ce561f70903,Mapillary,486849567134975,1.1483389273885176,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
3cc7e1c1-f9f9-4fa2-b663-d9c0eb154f88,Mapillary,771704244781220,2.5520880070133733,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
29ed783e-d2bf-4aa9-acbe-75808908aa85,Mapillary,3597448797135573,2.8290007691969405,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
387ff7e6-a08b-4550-a4a2-934c746f8806,Mapillary,361811119902025,1.8935243412768916,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
468fd5a9-735f-4744-963a-53314b859e24,Mapillary,697973575790748,0.6368889275767168,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
cb218d6c-8b13-44dc-a93e-60951f62fdaf,Mapillary,345501555314855,4.805081749348664,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
e6272335-608f-4018-be35-3d19c375bce2,Mapillary,1464736377545908,0.4909063424611722,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
3945a134-ba7c-40b8-8829-e8f0d3ffad7a,Mapillary,1933422603786746,3.3645771814244694,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
25324480-522a-49f4-bf3c-dcc2409798a2,Mapillary,1174735983725201,1.0669838688890876,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
7ca1da5b-6ce6-40dd-a6e3-a82c6a81d594,Mapillary,678178527799347,0.6766380816385041,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,yes,,,,
6477bf50-30e9-4447-bccc-2adcba417f48,Mapillary,1506455990270022,4.050278904625102,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
7e68a570-72af-4cc0-9089-6fb92cdd1561,Mapillary,1186552415994976,2.379520275156102,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,building_passage,,,,2.0,
a19cd3fe-a98b-4529-b2a5-00824c5b2cd4,Mapillary,1125851955292095,2.9549823556159773,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
9a70364a-4978-49fa-b8d2-87069d612983,Mapillary,1193013402049073,1.020704556914591,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
79dd4b57-a242-406b-a332-de3f820fe246,Mapillary,491222443287357,5.123770524355422,4715285280.0,5215244306.0,0.0,"[478122500, 478294259, 478294260, 481653402, 652399772]",True,"['4', '5']",Farrer Road,trunk,drive,70.0,,206.504,5215244306.0,4715285280.0,,,,,,,
41631712-3393-4c76-88df-df7d48fd7725,Mapillary,1619504552141979,3.2325317471779424,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,,,,,
01477e3d-8839-4466-9917-a795fdcddd6e,Mapillary,450480427795600,5.084077470654668,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
e1770a39-97d4-4708-b969-c41951835a6a,Mapillary,1381213982565142,0.1087747646032146,4816030294.0,4816030296.0,0.0,152773938,False,,Red Brick Path,footway,walk,,,15.906,4816030296.0,4816030294.0,,,,,,,
3251748b-164f-4360-8b1f-9ab330299115,Mapillary,851284626920761,2.497839066491987,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
cbe0ccf7-26c0-439e-8970-05a4dc50feed,Mapillary,975584684347818,0.5964887938678242,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
3f1b26f3-70ec-4356-9547-08a22b9292d2,Mapillary,1141076127010782,1.719923924421122,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
c28965f3-72ef-40cb-8c2d-56d0ac1918b8,Mapillary,484563840761560,1.9615215504237653,1110031600.0,5138702697.0,0.0,528905423,False,,,footway,walk,,,39.253,5138702697.0,1110031600.0,,,,,,2.0,
87c5ac38-e1ea-43b2-b157-1e9f1f0b714b,Mapillary,455279847454532,4.5700079114812135,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
f26b0c22-1ad9-4048-994c-c6b845cc5ff2,Mapillary,386868367700356,1.8188961277245603,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
dadc4f70-0ada-4807-a9dd-5a5a68c0e480,Mapillary,1189948115520838,1.3613015423358206,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
eb6269a2-4a4c-412d-8fe3-9df0fc8206ce,Mapillary,1192048992222656,4.033246361748922,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
d01d93a8-02c0-4859-9e0d-5fb7ddcf6000,Mapillary,789991626585454,1.2272641606076806,10655124313.0,10655124318.0,0.0,1144801770,False,,,footway,walk,,,14.167,10655124318.0,10655124313.0,,,,,,,
86d5841e-661b-41e8-bbd4-39c5a2a1d306,Mapillary,783090337373731,0.3392273487960757,6985965255.0,7950290077.0,0.0,746516608,False,4,Farrer Road,footway,walk,70.0,,183.135,7950290077.0,6985965255.0,,,,,,,
